run_id,source,image_name,wavelet,levels,y_thresh,c_thresh,y_quant,c_quant,chromasub,psnr_rgb,ssim_rgb,psnr_grey,ssim_grey,psnr_r,psnr_g,psnr_b,ssim_r,ssim_g,ssim_b,mae_rgb,max_abs_error,compression_ratio,bits_per_pixel,job_size_bytes,runtime_seconds,y_total_values,cb_total_values,cr_total_values,y_encoded_count,cb_encoded_count,cr_encoded_count
sweep_in_memory_IMG_5138_20260319_211953_498743_f7a92bcc,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,4,4,04:02:00,25.609710563622386,0.7143854782789106,26.67911097603275,0.7464867051434957,25.539910755953905,26.317700592128666,25.06272004217482,0.6893773771413889,0.7524461913194858,0.7013328663758572,9.491191062330282,198,16.838678315053322,1.425315728143109,2172318,27.376919249999446,12291904,3097936,3097936,919004,99376,67735
sweep_in_memory_IMG_5138_20260319_211954_654587_3f45be25,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.0,0.0,12,12,04:02:02,43.92017800667142,0.9943313303103428,47.47747942076525,0.9972050884780586,43.18241919798922,50.663653272937744,41.87036504240773,0.9930633536547286,0.9980846858231819,0.9918459514531175,1.1572570177119201,178,0.7598549412867679,31.58554579239103,48139404,34.49034925000069,12291904,6167296,6167296,11995055,6088817,5985786
sweep_in_memory_IMG_5138_20260319_211956_228343_987a231e,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,5,5,04:04:04,31.115103907346224,0.891831979113285,31.814042011363917,0.9003113463041373,30.983515553602537,31.55883273465538,30.83605311948936,0.8908761157343154,0.8951797774366425,0.8894400441688973,4.928674686502688,196,13.01933379556006,1.8434455572352397,2809588,27.238887833000263,12291904,12291904,12291904,919004,268018,217728
sweep_in_memory_IMG_5138_20260319_211956_257990_752c6ef9,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.0,0.0,12,12,04:04:04,44.95992840030473,0.9949588588196555,47.5386361047208,0.9972380975537807,43.65446788521829,51.371353805918496,43.43443054911795,0.993403785216788,0.9982374173436609,0.9932353738985177,1.0927208653523137,178,0.5085431128452425,47.19449037330982,71928934,36.724852209000346,12291904,12291904,12291904,11995055,12095949,11873419
sweep_in_memory_IMG_5138_20260319_211959_798731_fe1c5e01,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,5,5,04:02:00,30.847694704847207,0.8896553128429804,31.818321596830444,0.9025291714424305,30.814395006651477,31.613870562693286,30.22550149720438,0.8854030121310982,0.900862504273688,0.8827004221241551,5.025470535758028,199,16.838368261584876,1.4253419732090367,2172358,16.184106417000294,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212000_744964_ea94c488,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,5,5,04:02:02,31.035509424614787,0.8851179754314881,31.875895860372903,0.9001511322167606,30.908724607648317,31.664429060232283,30.601126996440655,0.8657585772451455,0.9023538096463218,0.887241539402997,4.941055222243218,187,15.107046658059783,1.588691263542454,2421318,17.632524250000642,12291904,6167296,6167296,919004,168153,123458
sweep_in_memory_IMG_5138_20260319_212007_930700_595414a2,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,6,6,04:04:04,33.72893706744935,0.9185032801058455,34.34375909511917,0.927523480825805,33.6197789377099,34.244441061404174,33.36875182503814,0.9173809294030048,0.9247934466740413,0.9133354642404903,3.561267630123037,182,13.01933379556006,1.8434455572352397,2809588,21.87626766700032,12291904,12291904,12291904,919004,268018,217728
sweep_in_memory_IMG_5138_20260319_212010_763354_0f2e60a0,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,6,6,04:02:00,33.330067084474074,0.9168780374061279,34.347206726155164,0.9287809421899531,33.279822835027595,34.18560769928679,32.65872841795466,0.9150846936571158,0.9260671923108837,0.9094822262503841,3.690567638127782,187,16.838368261584876,1.4253419732090367,2172358,18.700825333000466,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212012_526144_e6d5ba4d,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,6,6,04:02:02,33.501016336045176,0.9189123927123474,34.263237374880845,0.9268465227440837,33.41152360898486,34.190277984478364,32.98588470052815,0.9185597447008671,0.9249583787170492,0.9132190547191261,3.6316191423199937,181,15.106871962949533,1.5887096350886034,2421346,20.658899250000104,12291904,6167296,6167296,919004,168167,123458
sweep_in_memory_IMG_5138_20260319_212012_563698_1945ab5e,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,7,7,04:02:02,35.051803111750594,0.9343123090588428,35.85036619933235,0.9394767664971593,34.92663899391543,35.77899731313316,34.5405270541779,0.9327363405284612,0.938299445855853,0.9319011407922143,2.9497835110124297,183,15.1068345288087,1.5887135718484924,2421352,19.05458729199927,12291904,6167296,6167296,919004,168168,123460
sweep_in_memory_IMG_5138_20260319_212013_865422_110299a7,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,7,7,04:02:00,34.775258293638544,0.9317261825959152,35.83414544173817,0.9403613836697259,34.74661561994789,35.7577160701553,33.998528354220745,0.9273110539799447,0.9391086678075024,0.9287588260002987,3.0344798381029365,184,16.838368261584876,1.4253419732090367,2172358,18.675864582999566,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212015_794673_c9d78c34,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,7,7,04:04:04,35.325026067516816,0.9355864583699947,35.88477863412613,0.9393792025860098,35.17150817748551,35.82767579969138,35.01776754291685,0.9335199930710965,0.9383627788995663,0.9348766031393211,2.8535519306745334,186,13.01933379556006,1.8434455572352397,2809588,23.650987875000283,12291904,12291904,12291904,919004,268018,217728
sweep_in_memory_IMG_5138_20260319_212016_026545_8fe28a8d,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,8,8,04:02:02,35.42052078549279,0.9381015071468788,36.23994648392498,0.943242063416303,35.288837080011156,36.21418172179719,34.8658368059594,0.9360358966897693,0.9422533171524383,0.9360153075984289,2.819505710270219,178,15.1068345288087,1.5887135718484924,2421352,19.099018167000395,12291904,6167296,6167296,919004,168168,123460
sweep_in_memory_IMG_5138_20260319_212018_057844_30b05612,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,8,8,04:04:04,35.68605543815038,0.9397114997253858,36.238388136894045,0.9434171436638028,35.46588490326123,36.25930345207295,35.38551908713977,0.937529916335803,0.94268120911747,0.9389233737228841,2.7563384841462306,181,13.01933379556006,1.8434455572352397,2809588,21.82160287500028,12291904,12291904,12291904,919004,268018,217728
sweep_in_memory_IMG_5138_20260319_212018_198396_10187a6c,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,8,8,04:02:00,35.16965095687457,0.9368163323016825,36.240167639344065,0.9432868685353474,35.122010241806926,36.1768332633007,34.39250524889273,0.9353136028766798,0.9420443614725814,0.9330910325557863,2.881858218467428,178,16.838368261584876,1.4253419732090367,2172358,18.36205599999994,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212020_632521_b08749c1,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,9,9,04:04:04,35.80810410052751,0.940813393210756,36.363134503735075,0.9440659234192056,35.58654652360143,36.388909250685295,35.502757753683646,0.9387550168012043,0.9433506435784691,0.9403345192525948,2.709371462383822,182,13.01933379556006,1.8434455572352397,2809588,19.8780257920007,12291904,12291904,12291904,919004,268018,217728
sweep_in_memory_IMG_5138_20260319_212022_205919_79a5743f,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,9,9,04:02:02,35.54130126132995,0.9395039515672927,36.361642414413815,0.9441060274950691,35.409292165016254,36.34117634997315,34.98236220908882,0.9378154622366853,0.9431418705916027,0.9375545218735902,2.772406779712914,179,15.10682205080298,1.5887148841017888,2421354,14.245101125000474,12291904,6167296,6167296,919004,168169,123460
sweep_in_memory_IMG_5138_20260319_212023_103614_9bc08097,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,9,9,04:02:00,35.278695541054475,0.93809141676461,36.36053415687845,0.9441022260381418,35.23490681756367,36.30344214735588,34.48669727451377,0.9369609095819378,0.9428782855850864,0.9344350551268061,2.837273701919039,179,16.838368261584876,1.4253419732090367,2172358,12.323981708999781,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212026_914777_ebff2eba,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,10,10,04:02:02,35.56885817727675,0.9399022833101403,36.391054345307495,0.9444266289309067,35.43672763685554,36.372669668203145,35.00715254238329,0.9382766730858735,0.9434589160265597,0.9379712608179875,2.7626454468747377,179,15.10682205080298,1.5887148841017888,2421354,14.341404916000101,12291904,6167296,6167296,919004,168169,123460
sweep_in_memory_IMG_5138_20260319_212027_581081_7f5a7cd0,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,10,10,04:02:00,35.30574682666406,0.9384901318591937,36.39124061617414,0.94443921795769,35.26110569989444,36.33562628572075,34.51109075130353,0.9373786922581923,0.9432335996468537,0.9348581036725351,2.8272434118323253,179,16.838368261584876,1.4253419732090367,2172358,13.70757712500017,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212029_015537_e41336e5,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,10,10,04:04:04,35.83884911686962,0.9412030566809838,36.39228949940619,0.944404451375124,35.614957394811654,36.421310003102136,35.53444315729784,0.939130199196299,0.9437342061985293,0.9407447646481233,2.698905613557151,182,13.019324527778075,1.8434468694885362,2809590,16.47379145800005,12291904,12291904,12291904,919004,268019,217728
sweep_in_memory_IMG_5138_20260319_212031_614064_2eccb5ea,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,11,11,04:02:02,35.57467546468449,0.9399578570289591,36.39683513651801,0.9444705865506705,35.44178279125335,36.379299161669316,35.013067221484974,0.9383313760147663,0.9435174486892354,0.9380247463828754,2.7603351976078496,179,15.10682205080298,1.5887148841017888,2421354,15.578577917000075,12291904,6167296,6167296,919004,168169,123460
sweep_in_memory_IMG_5138_20260319_212033_961559_5ab53e53,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,11,11,04:02:00,35.31134609074697,0.9385455835932128,36.39696679333026,0.9444880794160789,35.266480794315946,36.34175921558495,34.51652805628795,0.9374283660404694,0.943286301594954,0.9349220831442151,2.825041806202934,178,16.838368261584876,1.4253419732090367,2172358,15.891934541999944,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212035_693039_7f137fe7,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,11,11,04:04:04,35.845163803382775,0.9412633738633965,36.398089550809246,0.9444440505172984,35.6216246681055,36.42715038725507,35.54079846384446,0.9392158068919936,0.9437711997181686,0.9408031149800274,2.6965815036148206,182,13.019324527778075,1.8434468694885362,2809590,19.8889000829995,12291904,12291904,12291904,919004,268019,217728
sweep_in_memory_IMG_5138_20260319_212038_944546_777ef2bd,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,12,12,04:04:04,35.84649665781343,0.9412857276567158,36.399541832745975,0.9444611866816169,35.62288729848469,36.42887155884152,35.5418836397461,0.9392398906458886,0.94378905217915,0.9408282401451087,2.696053458356079,183,13.019324527778075,1.8434468694885362,2809590,20.73916120800004,12291904,12291904,12291904,919004,268019,217728
sweep_in_memory_IMG_5138_20260319_212039_241578_2883eb76,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,12,12,04:02:02,35.57602621283634,0.9399783664892919,36.398296727006205,0.9444871552761243,35.443360517569374,36.3809185510826,35.01401622484395,0.9383515972372538,0.943534160028311,0.938049342202311,2.759810788384284,180,15.10682205080298,1.5887148841017888,2421354,18.520220667000103,12291904,6167296,6167296,919004,168169,123460
sweep_in_memory_IMG_5138_20260319_212040_915461_2c6ea6f6,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.01,0.01,12,12,04:02:00,35.3123281293258,0.9385620978432856,36.39829483876135,0.9445023042704682,35.26743505956801,36.34328442083677,34.51717671084206,0.9374470228060872,0.9433038602342612,0.9349354104895087,2.8246202995086924,179,16.838368261584876,1.4253419732090367,2172358,18.698527792000277,12291904,3097936,3097936,919004,99385,67746
sweep_in_memory_IMG_5138_20260319_212043_712911_a0b3752c,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,4,4,04:04:04,25.81559323129992,0.7147304351934833,26.695992036912056,0.759318176215367,25.541807485124064,26.376645581357753,25.57846294942636,0.6786626244638744,0.7514235031415326,0.7141051779750429,9.394900075192114,199,19.53205258959208,1.2287716784244562,1872766,20.600580999999693,12291904,12291904,12291904,518261,217254,200824
sweep_in_memory_IMG_5138_20260319_212044_164327_6f6c2aad,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,4,4,04:02:00,25.7636368602955,0.71976979054421,26.686247690558925,0.746902802043284,25.633995823853017,26.3584157634343,25.35884869141234,0.6917708361431332,0.7527009126255859,0.7148376228639106,9.36058623713117,211,28.720018215508308,0.8356691442008902,1273640,16.562541999999667,12291904,3097936,3097936,518261,64496,54019
sweep_in_memory_IMG_5138_20260319_212045_395097_0b316b33,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,4,4,04:02:02,25.953044000065898,0.7262372126905162,26.679442712540315,0.7700033642756865,26.129859790825243,26.37004861141163,25.41669492328559,0.7393434535302577,0.7565309669533253,0.6828372175879658,8.99174527063912,200,24.600955550234985,0.975589464180734,1486892,18.45905700000003,12291904,6167296,6167296,518261,120296,104845
sweep_in_memory_IMG_5138_20260319_212047_906720_47ea3eb8,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,5,5,04:04:04,30.16561005703974,0.856088159132644,30.747405984789143,0.8676617219362215,30.016562576752015,30.542529640183716,29.961109449808667,0.8471164845152584,0.864510772024202,0.8566372208584717,5.362526294275426,193,19.53192743614032,1.2287795519442344,1872778,18.868045374999383,12291904,12291904,12291904,518261,217259,200825
sweep_in_memory_IMG_5138_20260319_212048_533844_9be7840e,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,5,5,04:02:02,30.110314394887077,0.851765130091422,30.79116365934616,0.8673847698142106,29.992197325380285,30.563947118198264,29.809938740993967,0.8386397349752098,0.8579902807227728,0.8586653745762831,5.359221821766258,192,24.595596066744843,0.9758020492147477,1487216,16.693344958000125,12291904,6167296,6167296,518261,120406,104897
sweep_in_memory_IMG_5138_20260319_212048_884291_ced61bd9,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,5,5,04:02:00,29.952225189894122,0.8547842396440929,30.73502646477825,0.8628728002560807,29.915349233963013,30.56605593594007,29.447350508726412,0.8533591237138213,0.8597158103569424,0.851277784861515,5.444993267047045,189,28.717583069806587,0.8357400058788947,1273748,14.891228625000622,12291904,3097936,3097936,518261,64529,54040
sweep_in_memory_IMG_5138_20260319_212052_733627_dbb946fd,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,6,6,04:02:00,31.31927100505504,0.8738497016797969,32.08545927849505,0.8854080518011919,31.282159487628082,31.93509917706824,30.81306455352237,0.8676974073746588,0.8826170200130428,0.8712346776516893,4.437786617990818,163,28.717492887155426,0.8357426303854876,1273752,13.415438625000206,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212053_803846_597b0e69,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,6,6,04:04:04,31.669502728379832,0.8761136435905925,32.0748712025151,0.881578966780287,31.57371785055295,31.968005750122487,31.48198335968811,0.8747106899926372,0.8778055622924964,0.8758246784866441,4.288851090526231,160,19.531906577387627,1.2287808641975309,1872780,18.088417208000465,12291904,12291904,12291904,518262,217259,200825
sweep_in_memory_IMG_5138_20260319_212054_849790_9fd7ba50,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,6,6,04:02:02,31.470427902517194,0.8745426478469044,32.031936883660386,0.8808769827714691,31.39155352991004,31.933132848473864,31.125205880106392,0.8701611282993541,0.8783341787028552,0.8751326365385036,4.373212875041992,159,24.5942400245277,0.9758558515998992,1487298,15.873676875000456,12291904,6167296,6167296,518262,120443,104900
sweep_in_memory_IMG_5138_20260319_212058_184708_6bdf5a8f,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,7,7,04:02:00,31.76805220646026,0.881640863808585,32.454322636578034,0.888649429186745,31.76961815086511,32.3506807431112,31.253030295390296,0.8756301034474919,0.8866291907002272,0.8826632972780355,4.045677049433457,171,28.717492887155426,0.8357426303854876,1273752,14.011215458000152,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212058_813378_4310af69,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,7,7,04:04:04,32.1537088001653,0.8835644609301632,32.471170961544125,0.8851913968864302,32.046110027840726,32.38850471803984,32.03570747722402,0.8784011613262795,0.8836858472383252,0.888606374225885,3.85935337515922,168,19.531906577387627,1.2287808641975309,1872780,17.825285208000423,12291904,12291904,12291904,518262,217259,200825
sweep_in_memory_IMG_5138_20260319_212059_638006_7c9b2099,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,7,7,04:02:02,31.956319200936036,0.8825205581947596,32.457387690051235,0.885777135774232,31.88107425696229,32.35886115139295,31.658237725977386,0.8776989991917061,0.8839769788940881,0.8858856964984845,3.963039538410529,171,24.593810091143556,0.9758729108927522,1487324,15.916954375000387,12291904,6167296,6167296,518262,120453,104903
sweep_in_memory_IMG_5138_20260319_212104_314714_f91fcc36,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,8,8,04:02:02,32.067778134060774,0.8845616944521691,32.560691965737846,0.8878343225234775,31.99365733820671,32.47928762118504,31.761013917382655,0.8795008919459012,0.8861786486447664,0.8880055427658399,3.888446304126074,169,24.593611665420593,0.9758807844125305,1487336,16.38246395799979,12291904,6167296,6167296,518262,120459,104903
sweep_in_memory_IMG_5138_20260319_212106_309059_bd8cab6f,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,8,8,04:04:04,32.257711506044956,0.8864742731665006,32.55958814600986,0.8881886954786907,32.12417591003688,32.50759258763319,32.151795119167076,0.8814674432837417,0.8868447895660543,0.8911105866497057,3.818687575017147,165,19.531906577387627,1.2287808641975309,1872780,20.90624808299981,12291904,12291904,12291904,518262,217259,200825
sweep_in_memory_IMG_5138_20260319_212106_539761_2f7639bc,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,8,8,04:02:00,31.89192425603736,0.8833953587963009,32.56124628764278,0.8878605208546941,31.885298878205663,32.46096130678359,31.39479128905654,0.8791129732369231,0.8858969955331278,0.8851761076188521,3.954802852532474,167,28.717492887155426,0.8357426303854876,1273752,17.997544207999454,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212108_036059_ccd9f6f2,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,9,9,04:04:04,32.292462848519136,0.8866289133359544,32.590715251658416,0.8876746416610355,32.15863950461102,32.54040580641403,32.18862262182589,0.881360055929274,0.8864194224954056,0.8921072615831837,3.7914266610064806,165,19.531906577387627,1.2287808641975309,1872780,19.146737290999226,12291904,12291904,12291904,518262,217259,200825
sweep_in_memory_IMG_5138_20260319_212109_283777_cf8bc419,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,9,9,04:02:00,31.923911525941925,0.8838186813967767,32.59127994496992,0.8876511884343553,31.919908962708643,32.4922993853481,31.42494486420786,0.8797541755755311,0.8856838586745218,0.8860180099402768,3.928883744855967,167,28.717492887155426,0.8357426303854876,1273752,15.470946875000664,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212110_369303_9ef87323,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,9,9,04:02:02,32.10346159024242,0.8851742840095943,32.59089916755652,0.887683458358416,32.03059406427627,32.511142027676534,31.798756928900175,0.8804740688442069,0.8860195945758813,0.8890291886086945,3.860620164346603,167,24.593380172790532,0.9758899701856051,1487350,17.61862091600051,12291904,6167296,6167296,518262,120466,104903
sweep_in_memory_IMG_5138_20260319_212113_443356_549830c5,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,10,10,04:02:00,31.93110184351587,0.8840387068534356,32.59890391772029,0.8878138735551918,31.925920789132306,32.50081334769624,31.432151804243368,0.8799623814546017,0.8858738755619774,0.8862798635437273,3.9233712694825873,166,28.717492887155426,0.8357426303854876,1273752,14.621447916999387,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212113_915606_b1f6398b,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,10,10,04:04:04,32.301042793691316,0.8868775784787045,32.59759708056373,0.8878982805595393,32.166468504834874,32.54839576878502,32.198503089183035,0.8815756932421467,0.8866754397906728,0.8923816024032939,3.7855428999660563,164,19.531885718679483,1.2287821764508273,1872782,19.05754962500032,12291904,12291904,12291904,518262,217260,200825
sweep_in_memory_IMG_5138_20260319_212114_693325_c8435d4b,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,10,10,04:02:02,32.11087165687118,0.8853830814088243,32.59783462908908,0.8877957683559919,32.03794399891581,32.51864442132833,31.806145643718793,0.8807302096450873,0.8861439544780094,0.8892750801033761,3.855407238126732,168,24.593380172790532,0.9758899701856051,1487350,16.496486707999793,12291904,6167296,6167296,518262,120466,104903
sweep_in_memory_IMG_5138_20260319_212117_013456_63ff0939,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,11,11,04:04:04,32.303250314121485,0.8869302891348307,32.59934319210189,0.8879126313304925,32.169182226215376,32.55013695781838,32.20063094920234,0.8816453534515087,0.8866959606875247,0.8924495532654587,3.784081569227485,165,19.531885718679483,1.2287821764508273,1872782,17.36649554199994,12291904,12291904,12291904,518262,217260,200825
sweep_in_memory_IMG_5138_20260319_212118_691962_a43ed438,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,11,11,04:02:02,32.112852406260906,0.8854386379864344,32.59963359123341,0.8878438468786802,32.04034412091053,32.52056411657585,31.807780666536438,0.88079281833536,0.8862010083862687,0.8893220872376744,3.8540276498330814,169,24.593380172790532,0.9758899701856051,1487350,14.364262749999398,12291904,6167296,6167296,518262,120466,104903
sweep_in_memory_IMG_5138_20260319_212120_337795_5dda7fb2,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,11,11,04:02:00,31.933224560181756,0.8840946847269304,32.60065376499708,0.8878598867093539,31.928391131956047,32.50249903964796,31.43430597961853,0.8800222459670526,0.8859258189006759,0.8863359893130628,3.9220548880560453,167,28.717492887155426,0.8357426303854876,1273752,14.020411417000105,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212124_255642_03059845,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,12,12,04:02:02,32.113212015557124,0.8854519170635856,32.59999711335698,0.8878529871564869,32.04057333190485,32.52110784863122,31.80810762702818,0.8808050652767618,0.8862121594308718,0.8893385264831232,3.8537079247851405,169,24.593380172790532,0.9758899701856051,1487350,16.20868766700005,12291904,6167296,6167296,518262,120466,104903
sweep_in_memory_IMG_5138_20260319_212124_320255_2d3d4826,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,12,12,04:04:04,32.30353166583854,0.8869418123850815,32.59957799559401,0.88791041129278,32.16940430208973,32.55051571524667,32.20088213512815,0.8816603487954048,0.886697267738438,0.8924678206214015,3.7838735497413984,165,19.531885718679483,1.2287821764508273,1872782,17.76147433300048,12291904,12291904,12291904,518262,217260,200825
sweep_in_memory_IMG_5138_20260319_212125_174270_bc615774,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.02,0.02,12,12,04:02:00,31.933459614650292,0.8841011329105268,32.60085392432936,0.8878612522114486,31.92830602650438,32.50308106548331,31.434555471867547,0.8800287690783578,0.8859317263984511,0.8863429032547715,3.921827184770513,167,28.717492887155426,0.8357426303854876,1273752,15.882943749999868,12291904,3097936,3097936,518262,64529,54041
sweep_in_memory_IMG_5138_20260319_212128_496976_1c4109a8,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.03,0.03,4,4,04:04:04,25.815693565603,0.7151745453846022,26.703171798987782,0.7595734298324694,25.5453705109597,26.3816671812653,25.57098652304365,0.6788530832963793,0.7515116438617007,0.7151589089957269,9.391074091352076,193,23.830751269749854,1.0071202863861595,1534948,18.11077062499953,12291904,12291904,12291904,364968,204405,198057
sweep_in_memory_IMG_5138_20260319_212130_312922_f026736f,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.03,0.03,4,4,04:02:02,25.949982275295245,0.7268689706369299,26.686005776789887,0.7702704750824019,26.13655117718664,26.38078673473578,25.39434685946985,0.7399290097716048,0.7566815819186092,0.6839963202205757,8.99032975941148,205,31.83985613339345,0.7537858507600571,1148842,16.856350125000063,12291904,6167296,6167296,364968,108097,101312
sweep_in_memory_IMG_5138_20260319_212131_499503_84f55955,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.03,0.03,4,4,04:02:00,25.750955969985377,0.7202362393655032,26.692720455827796,0.7471122705639499,25.631711999429783,26.37011989774651,25.317200142012915,0.6920093276571749,0.7529655651131141,0.7157338253262203,9.367759013649184,216,38.69405863299688,0.6202614533467709,945338,17.530872665999595,12291904,3097936,3097936,364968,55883,51774
sweep_in_memory_IMG_5138_20260319_212134_298055_bf0d8ec4,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.03,0.03,5,5,04:04:04,28.974129655711486,0.8175635715382241,29.419326786050753,0.8291829920909297,28.832554005402677,29.250335606604217,28.852161001161313,0.8042017662363283,0.8265712598605095,0.8219176885178346,5.969447025209261,191,23.830347615008463,1.0071373456790123,1534974,19.589763250000033,12291904,12291904,12291904,364968,204413,198062
sweep_in_memory_IMG_5138_20260319_212135_110473_65cbe04b,sweep_in_memory_IMG_5138,IMG_5138.tiff,bior4.4,3,0.03,0.03,5,5,04:02:00,28.786818436629922,0.8168984932269258,29.402749919406958,0.8208944938156668,28.75850555202178,29.25711737545337,28.38834678410514,0.8154450845212812,0.8173736863672155,0.8178767087922805,6.05062823579792,187,38.68832907799018,0.6203533110775175,945478,16.39976529100022,12291904,3097936,3097936,364968,55930,51797
